artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,567.845049,-0.015010575294852613,0.6019137624238231,0.5869031871289705,decreasing,2,151,2,20000,review,0.25,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed2-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,567.845049,-0.015010575294852613,0.6019137624238231,0.5869031871289705,decreasing,2,151,2,20000,review,0.25,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,candidate_pass,1.0,-1.220009810787557,1.220009810787557,0.0,decreasing,C,72.581,50000,20000,2,0.654,545.872753,0.2595176027707788,0.36030556310636347,0.6198231658771423,increasing,2,151,3,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,candidate_pass,1.0,-0.9858720847521256,0.9858720847521256,0.0,decreasing,C,72.581,50000,20000,3,0.654,545.872753,0.2595176027707788,0.36030556310636347,0.6198231658771423,increasing,2,151,3,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,candidate_pass,1.0,-1.7598271240203802,1.7598271240203802,0.0,decreasing,C,72.581,50000,20000,2,0.654,545.872753,0.18673423055356836,0.4588389997748334,0.6455732303284017,increasing,2,151,3,20000,pass,0.1,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,candidate_pass,1.0,-0.9855659631138789,0.9855659631138789,0.0,decreasing,C,72.581,50000,20000,3,0.654,545.872753,0.18673423055356836,0.4588389997748334,0.6455732303284017,increasing,2,151,3,20000,pass,0.1,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,candidate_pass,0.8333333333333334,-0.25651201195864315,0.25651201195864315,0.0,decreasing,C,72.581,50000,20000,4,0.654,545.872753,0.011792106221775844,0.9283631195959934,0.9401552258177692,increasing,2,151,3,20000,pass,2.0,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,545.872753,0.2595176027707788,0.36030556310636347,0.6198231658771423,increasing,2,151,3,20000,review,0.05,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,545.872753,0.18673423055356836,0.4588389997748334,0.6455732303284017,increasing,2,151,3,20000,review,0.1,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_participation_increase,1.0,-0.8165805585146507,0.8165805585146507,0.0,decreasing,C,72.581,50000,20000,2,0.654,545.872753,-0.03997055947900707,0.7179086692002835,0.6779381097212764,decreasing,2,151,3,20000,review,0.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_participation_increase,1.0,-0.579647123614857,0.579647123614857,0.0,decreasing,C,72.581,50000,20000,2,0.654,545.872753,-0.07077545451725065,0.8609203502254372,0.7901448957081866,decreasing,2,151,3,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_participation_increase,1.0,-0.2535320968299685,0.2535320968299685,0.0,decreasing,C,72.581,50000,20000,3,0.654,545.872753,-0.07077545451725065,0.8609203502254372,0.7901448957081866,decreasing,2,151,3,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_d1_decrease,1.0,0.31273958370361965,0.5738085268225263,0.8865481105261459,increasing,C,72.581,50000,20000,2,0.654,545.872753,0.011792106221775844,0.9283631195959934,0.9401552258177692,increasing,2,151,3,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_participation_increase,0.8333333333333334,-0.2535320968299685,0.2535320968299685,0.0,decreasing,C,72.581,50000,20000,4,0.654,545.872753,-0.07077545451725065,0.8609203502254372,0.7901448957081866,decreasing,2,151,3,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_participation_increase,0.8333333333333334,-0.275287996814938,0.275287996814938,0.0,decreasing,C,72.581,50000,20000,4,0.654,545.872753,-0.06006643313420057,0.8968980037135978,0.8368315705793973,decreasing,2,151,3,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_participation_increase,0.8333333333333334,-0.25651201195864315,0.25651201195864315,0.0,decreasing,C,72.581,50000,20000,4,0.654,545.872753,-0.05208611411473807,0.9283631195959934,0.8762770054812553,decreasing,2,151,3,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.6300360985675028,0.25651201195864315,0.8865481105261459,increasing,C,72.581,50000,20000,3,0.654,545.872753,0.011792106221775844,0.9283631195959934,0.9401552258177692,increasing,2,151,3,20000,review,2.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,545.872753,-0.03997055947900707,0.7179086692002835,0.6779381097212764,decreasing,2,151,3,20000,review,0.25,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,545.872753,-0.03997055947900707,0.7179086692002835,0.6779381097212764,decreasing,2,151,3,20000,review,0.25,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,0.18349056907444206,0.8131935632065604,0.9966841322810025,increasing,C,72.581,50000,20000,2,0.654,545.872753,-0.08835687863776742,0.8231151103980819,0.7347582317603145,decreasing,2,151,3,20000,review,0.5,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,545.872753,-0.08835687863776742,0.8231151103980819,0.7347582317603145,decreasing,2,151,3,20000,review,0.5,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,545.872753,-0.08835687863776742,0.8231151103980819,0.7347582317603145,decreasing,2,151,3,20000,review,0.5,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,1.3190448415513822,0.588781747934825,1.9078265894862072,increasing,C,72.581,50000,20000,2,0.654,545.872753,-0.06006643313420057,0.8968980037135978,0.8368315705793973,decreasing,2,151,3,20000,review,1.0,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,1.0812703253598235,0.275287996814938,1.3565583221747615,increasing,C,72.581,50000,20000,3,0.654,545.872753,-0.06006643313420057,0.8968980037135978,0.8368315705793973,decreasing,2,151,3,20000,review,1.0,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,1.268738773721275,0.5738085268225263,1.8425473005438011,increasing,C,72.581,50000,20000,2,0.654,545.872753,-0.05208611411473807,0.9283631195959934,0.8762770054812553,decreasing,2,151,3,20000,review,1.25,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,1.0,1.5572642085958481,0.5738085268225263,2.1310727354183743,increasing,C,72.581,50000,20000,2,0.654,545.872753,-0.030818944841022544,0.9283631195959934,0.8975441747549708,decreasing,2,151,3,20000,review,1.5,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,0.8333333333333334,1.3518500046137465,0.25651201195864315,1.6083620165723895,increasing,C,72.581,50000,20000,3,0.654,545.872753,-0.05208611411473807,0.9283631195959934,0.8762770054812553,decreasing,2,151,3,20000,review,1.25,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,0.8333333333333334,1.2886190991271023,0.25651201195864315,1.5451311110857453,increasing,C,72.581,50000,20000,3,0.654,545.872753,-0.030818944841022544,0.9283631195959934,0.8975441747549708,decreasing,2,151,3,20000,review,1.5,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle1-vel25,needs_physics_calibration,0.8333333333333334,0.6683374752894459,0.25651201195864315,0.924849487248089,increasing,C,72.581,50000,20000,4,0.654,545.872753,-0.030818944841022544,0.9283631195959934,0.8975441747549708,decreasing,2,151,3,20000,review,1.5,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-1.6666351755235729,1.6666351755235729,0.0,decreasing,C,72.581,50000,20000,2,0.654,573.499115,0.12583132285783893,0.4972873434316575,0.6231186662894964,increasing,2,151,4,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.9513373108742762,0.9513373108742762,0.0,decreasing,C,72.581,50000,20000,3,0.654,573.499115,0.12583132285783893,0.4972873434316575,0.6231186662894964,increasing,2,151,4,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.9513373108742762,0.9513373108742762,0.0,decreasing,C,72.581,50000,20000,4,0.654,573.499115,0.12583132285783893,0.4972873434316575,0.6231186662894964,increasing,2,151,4,20000,pass,0.05,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.9585949383897464,0.9585949383897464,0.0,decreasing,C,72.581,50000,20000,2,0.654,573.499115,0.002446875955917416,0.631071645785223,0.6335185217411404,increasing,2,151,4,20000,pass,0.1,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.8069339728171661,0.8069339728171661,0.0,decreasing,C,72.581,50000,20000,2,0.654,573.499115,0.006966127037748349,0.7111173859987031,0.7180835130364515,increasing,2,151,4,20000,pass,0.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.3846817123340576,0.3846817123340576,0.0,decreasing,C,72.581,50000,20000,3,0.654,573.499115,0.006966127037748349,0.7111173859987031,0.7180835130364515,increasing,2,151,4,20000,pass,0.5,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.3846817123340576,0.3846817123340576,0.0,decreasing,C,72.581,50000,20000,3,0.654,573.499115,0.06052656281568214,0.7278415686339703,0.7883681314496525,increasing,2,151,4,20000,pass,0.75,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.3072589767538062,0.3072589767538062,0.0,decreasing,C,72.581,50000,20000,3,0.654,573.499115,0.04504965210868084,0.7946487238449392,0.8396983759536201,increasing,2,151,4,20000,pass,1.0,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,candidate_pass,1.0,-0.3072589767538062,0.3072589767538062,0.0,decreasing,C,72.581,50000,20000,3,0.654,573.499115,0.08350178959048249,0.7946487238449392,0.8781505134354217,increasing,2,151,4,20000,pass,1.25,2e-10,25.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,573.499115,0.002446875955917416,0.631071645785223,0.6335185217411404,increasing,2,151,4,20000,review,0.1,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,573.499115,0.002446875955917416,0.631071645785223,0.6335185217411404,increasing,2,151,4,20000,review,0.1,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_participation_increase,1.0,-0.7961054872869426,0.7961054872869426,0.0,decreasing,C,72.581,50000,20000,2,0.654,573.499115,-0.022261827420006153,0.68665257480183,0.6643907473818238,decreasing,2,151,4,20000,review,0.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_participation_increase,1.0,-0.36788577110082427,0.36788577110082427,0.0,decreasing,C,72.581,50000,20000,3,0.654,573.499115,-0.022261827420006153,0.68665257480183,0.6643907473818238,decreasing,2,151,4,20000,review,0.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_participation_increase,1.0,-0.36788577110082427,0.36788577110082427,0.0,decreasing,C,72.581,50000,20000,4,0.654,573.499115,-0.022261827420006153,0.68665257480183,0.6643907473818238,decreasing,2,151,4,20000,review,0.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,1.0,1.0161812529229264,0.3846817123340576,1.400862965256984,increasing,C,72.581,50000,20000,2,0.654,573.499115,0.06052656281568214,0.7278415686339703,0.7883681314496525,increasing,2,151,4,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,1.0,0.6831205067712811,0.3072589767538062,0.9903794835250873,increasing,C,72.581,50000,20000,2,0.654,573.499115,0.04504965210868084,0.7946487238449392,0.8396983759536201,increasing,2,151,4,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,1.0,1.076149652920499,0.3072589767538062,1.3834086296743051,increasing,C,72.581,50000,20000,2,0.654,573.499115,0.08350178959048249,0.7946487238449392,0.8781505134354217,increasing,2,151,4,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,1.0,1.0976311465416688,0.1771513325602917,1.2747824791019604,increasing,C,72.581,50000,20000,2,0.654,573.499115,0.08256922563649549,0.8158105112513155,0.898379736887811,increasing,2,151,4,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,1.0,0.7090461545543851,0.1771513325602917,0.8861974871146768,increasing,C,72.581,50000,20000,3,0.654,573.499115,0.08256922563649549,0.8158105112513155,0.898379736887811,increasing,2,151,4,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,573.499115,0.006966127037748349,0.7111173859987031,0.7180835130364515,increasing,2,151,4,20000,review,0.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,573.499115,0.06052656281568214,0.7278415686339703,0.7883681314496525,increasing,2,151,4,20000,review,0.75,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,573.499115,0.04504965210868084,0.7946487238449392,0.8396983759536201,increasing,2,151,4,20000,review,1.0,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,573.499115,0.08350178959048249,0.7946487238449392,0.8781505134354217,increasing,2,151,4,20000,review,1.25,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_d1_decrease,0.8333333333333334,0.8861974871146768,0.0,0.8861974871146768,increasing,C,72.581,50000,20000,4,0.654,573.499115,0.08256922563649549,0.8158105112513155,0.898379736887811,increasing,2,151,4,20000,review,1.5,2e-10,25.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_physics_calibration,1.0,0.42278404805098424,0.5383376797392416,0.9611217277902259,increasing,C,72.581,50000,20000,2,0.654,573.499115,-0.023163720786798736,0.9530608057097759,0.9298970849229772,decreasing,2,151,4,20000,review,2.0,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_physics_calibration,1.0,0.0,0.0,0.0,flat,C,72.581,50000,20000,3,0.654,573.499115,-0.023163720786798736,0.9530608057097759,0.9298970849229772,decreasing,2,151,4,20000,review,2.0,2e-10,25.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle1-vel25,needs_physics_calibration,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,50000,20000,4,0.654,573.499115,-0.023163720786798736,0.9530608057097759,0.9298970849229772,decreasing,2,151,4,20000,review,2.0,2e-10,25.0,0,pass
