artifact,calibration_diagnosis,chain_coverage,d1_delta,d1_first,d1_last,d1_trend,diamond_size_case,e_al_emax_gpa,final_settle_steps,initial_settle_steps,min_chain_length,mu_scale,p95_mpa,participation_delta,participation_first,participation_last,participation_trend,particle_count_scale,particle_count_total,seed_index,stage_settle_steps,status,threshold_factor,time_step_seconds,top_velocity_cm_s,trend_score,zhang_stage_status
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.9130745733068983,0.9130745733068983,0.0,decreasing,C,72.581,100000,40000,3,0.654,478.278079,0.07392297966643224,0.5354522076687153,0.6093751873351475,increasing,2,151,3,40000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.4702298034225649,0.4702298034225649,0.0,decreasing,C,72.581,100000,40000,4,0.654,478.278079,0.07392297966643224,0.5354522076687153,0.6093751873351475,increasing,2,151,3,40000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-1.0754893289185727,1.0754893289185727,0.0,decreasing,C,72.581,100000,40000,2,0.654,478.278079,0.05088810100186525,0.572156009725342,0.6230441107272072,increasing,2,151,3,40000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.7724856072548295,0.7724856072548295,0.0,decreasing,C,72.581,100000,40000,3,0.654,478.278079,0.05088810100186525,0.572156009725342,0.6230441107272072,increasing,2,151,3,40000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.4702298034225649,0.4702298034225649,0.0,decreasing,C,72.581,100000,40000,4,0.654,478.278079,0.05088810100186525,0.572156009725342,0.6230441107272072,increasing,2,151,3,40000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-1.0754893289185727,1.0754893289185727,0.0,decreasing,C,72.581,100000,40000,2,0.654,478.278079,0.0847144319534856,0.572156009725342,0.6568704416788276,increasing,2,151,3,40000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.7724856072548295,0.7724856072548295,0.0,decreasing,C,72.581,100000,40000,3,0.654,478.278079,0.0847144319534856,0.572156009725342,0.6568704416788276,increasing,2,151,3,40000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.4702298034225649,0.4702298034225649,0.0,decreasing,C,72.581,100000,40000,4,0.654,478.278079,0.0847144319534856,0.572156009725342,0.6568704416788276,increasing,2,151,3,40000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.9202176945865057,0.9202176945865057,0.0,decreasing,C,72.581,100000,40000,2,0.654,478.278079,0.12336122633863966,0.6037322464755442,0.7270934728141839,increasing,2,151,3,40000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.7724856072548295,0.7724856072548295,0.0,decreasing,C,72.581,100000,40000,3,0.654,478.278079,0.12336122633863966,0.6037322464755442,0.7270934728141839,increasing,2,151,3,40000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.4702298034225649,0.4702298034225649,0.0,decreasing,C,72.581,100000,40000,4,0.654,478.278079,0.12336122633863966,0.6037322464755442,0.7270934728141839,increasing,2,151,3,40000,pass,0.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.5579486411218806,0.5579486411218806,0.0,decreasing,C,72.581,100000,40000,3,0.654,478.278079,0.10775282606043124,0.6750394979119504,0.7827923239723816,increasing,2,151,3,40000,pass,0.75,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.4445338814612063,0.4445338814612063,0.0,decreasing,C,72.581,100000,40000,4,0.654,478.278079,0.10775282606043124,0.6750394979119504,0.7827923239723816,increasing,2,151,3,40000,pass,0.75,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.4445338814612063,0.4445338814612063,0.0,decreasing,C,72.581,100000,40000,4,0.654,478.278079,0.12790581868726603,0.7019167111424865,0.8298225298297526,increasing,2,151,3,40000,pass,1.0,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.576234091633379,0.576234091633379,0.0,decreasing,C,72.581,100000,40000,3,0.654,478.278079,0.11853109404140283,0.7503956038373354,0.8689266978787382,increasing,2,151,3,40000,pass,1.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.7223151711735758,0.7223151711735758,0.0,decreasing,C,72.581,100000,40000,2,0.654,478.278079,0.12347980634415678,0.7699705783607856,0.8934503847049424,increasing,2,151,3,40000,pass,1.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,candidate_pass,1.0,-0.49976303976828806,0.49976303976828806,0.0,decreasing,C,72.581,100000,40000,3,0.654,478.278079,0.12347980634415678,0.7699705783607856,0.8934503847049424,increasing,2,151,3,40000,pass,1.5,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_d1_decrease,1.0,0.6192999136073645,0.7775383178153823,1.3968382314227468,increasing,C,72.581,100000,40000,2,0.654,478.278079,0.10775282606043124,0.6750394979119504,0.7827923239723816,increasing,2,151,3,40000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_d1_decrease,1.0,1.7925713847070508,0.5579486411218806,2.3505200258289314,increasing,C,72.581,100000,40000,2,0.654,478.278079,0.12790581868726603,0.7019167111424865,0.8298225298297526,increasing,2,151,3,40000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_d1_decrease,1.0,0.4222401484261873,0.5579486411218806,0.9801887895480679,increasing,C,72.581,100000,40000,3,0.654,478.278079,0.12790581868726603,0.7019167111424865,0.8298225298297526,increasing,2,151,3,40000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_d1_decrease,1.0,0.4101515094053374,0.576234091633379,0.9863856010387164,increasing,C,72.581,100000,40000,2,0.654,478.278079,0.11853109404140283,0.7503956038373354,0.8689266978787382,increasing,2,151,3,40000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,478.278079,0.11853109404140283,0.7503956038373354,0.8689266978787382,increasing,2,151,3,40000,review,1.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_d1_decrease,0.6666666666666666,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,478.278079,0.12347980634415678,0.7699705783607856,0.8934503847049424,increasing,2,151,3,40000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_physics_calibration,1.0,0.9146558758620275,0.0,0.9146558758620275,increasing,C,72.581,100000,40000,2,0.654,478.278079,-0.05582736724840831,0.9996661505501309,0.9438387833017226,decreasing,2,151,3,40000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_physics_calibration,0.8333333333333334,0.026943339397569065,0.0,0.026943339397569065,increasing,C,72.581,100000,40000,3,0.654,478.278079,-0.05582736724840831,0.9996661505501309,0.9438387833017226,decreasing,2,151,3,40000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed3-settle2,needs_physics_calibration,0.5,0.026943339397569065,0.0,0.026943339397569065,increasing,C,72.581,100000,40000,4,0.654,478.278079,-0.05582736724840831,0.9996661505501309,0.9438387833017226,decreasing,2,151,3,40000,review,2.0,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-1.2201100734726593,1.2201100734726593,0.0,decreasing,C,72.581,100000,40000,2,0.654,559.111611,0.38902927208516036,0.21869690851780602,0.6077261806029663,increasing,2,151,4,40000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-0.21382859499097248,0.21382859499097248,0.0,decreasing,C,72.581,100000,40000,3,0.654,559.111611,0.38902927208516036,0.21869690851780602,0.6077261806029663,increasing,2,151,4,40000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-0.26466555415947696,0.26466555415947696,0.0,decreasing,C,72.581,100000,40000,4,0.654,559.111611,0.38902927208516036,0.21869690851780602,0.6077261806029663,increasing,2,151,4,40000,pass,0.05,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-1.229173681517465,1.229173681517465,0.0,decreasing,C,72.581,100000,40000,2,0.654,559.111611,0.38504042161420576,0.2344852475750035,0.6195256691892093,increasing,2,151,4,40000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-0.1835523793199088,0.1835523793199088,0.0,decreasing,C,72.581,100000,40000,3,0.654,559.111611,0.38504042161420576,0.2344852475750035,0.6195256691892093,increasing,2,151,4,40000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-0.21799754215244374,0.21799754215244374,0.0,decreasing,C,72.581,100000,40000,4,0.654,559.111611,0.38504042161420576,0.2344852475750035,0.6195256691892093,increasing,2,151,4,40000,pass,0.1,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-0.9916237888676814,0.9916237888676814,0.0,decreasing,C,72.581,100000,40000,2,0.654,559.111611,0.29609222474536007,0.36217381255578446,0.6582660373011445,increasing,2,151,4,40000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,candidate_pass,1.0,-0.055905980282523506,0.055905980282523506,0.0,decreasing,C,72.581,100000,40000,3,0.654,559.111611,0.29609222474536007,0.36217381255578446,0.6582660373011445,increasing,2,151,4,40000,pass,0.25,2e-10,50.0,2,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,1.0,0.334740108503208,0.6611968717644108,0.9959369802676188,increasing,C,72.581,100000,40000,2,0.654,559.111611,0.03612486318217001,0.6958064356611233,0.7319312988432933,increasing,2,151,4,40000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,1.0,1.0480234688039822,0.6611968717644108,1.709220340568393,increasing,C,72.581,100000,40000,2,0.654,559.111611,0.09632092434570638,0.6958064356611233,0.7921273600068297,increasing,2,151,4,40000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,1.0,0.3260819757408363,0.6611968717644108,0.9872788475052471,increasing,C,72.581,100000,40000,2,0.654,559.111611,0.13262044191129563,0.6958064356611233,0.828426877572419,increasing,2,151,4,40000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,1.0,1.687960860222495,0.3872680560851282,2.075228916307623,increasing,C,72.581,100000,40000,2,0.654,559.111611,0.002240148276332121,0.8695829513908078,0.8718230996671399,increasing,2,151,4,40000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,1.0,0.6952823695683585,0.3872680560851282,1.0825504256534868,increasing,C,72.581,100000,40000,2,0.654,559.111611,0.015841405495368166,0.8695829513908078,0.8854243568861759,increasing,2,151,4,40000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,559.111611,0.29609222474536007,0.36217381255578446,0.6582660373011445,increasing,2,151,4,40000,review,0.25,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,3,0.654,559.111611,0.03612486318217001,0.6958064356611233,0.7319312988432933,increasing,2,151,4,40000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,559.111611,0.03612486318217001,0.6958064356611233,0.7319312988432933,increasing,2,151,4,40000,review,0.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,3,0.654,559.111611,0.09632092434570638,0.6958064356611233,0.7921273600068297,increasing,2,151,4,40000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,559.111611,0.09632092434570638,0.6958064356611233,0.7921273600068297,increasing,2,151,4,40000,review,0.75,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,3,0.654,559.111611,0.13262044191129563,0.6958064356611233,0.828426877572419,increasing,2,151,4,40000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,559.111611,0.13262044191129563,0.6958064356611233,0.828426877572419,increasing,2,151,4,40000,review,1.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.9574876236480855,0.0,0.9574876236480855,increasing,C,72.581,100000,40000,3,0.654,559.111611,0.002240148276332121,0.8695829513908078,0.8718230996671399,increasing,2,151,4,40000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,559.111611,0.002240148276332121,0.8695829513908078,0.8718230996671399,increasing,2,151,4,40000,review,1.5,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.8333333333333334,0.9416690706530263,0.0,0.9416690706530263,increasing,C,72.581,100000,40000,3,0.654,559.111611,0.015841405495368166,0.8695829513908078,0.8854243568861759,increasing,2,151,4,40000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_d1_decrease,0.5,0.6087728793730518,0.0,0.6087728793730518,increasing,C,72.581,100000,40000,4,0.654,559.111611,0.015841405495368166,0.8695829513908078,0.8854243568861759,increasing,2,151,4,40000,review,2.0,2e-10,50.0,1,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_physics_calibration,1.0,0.5979181976076151,0.3872680560851282,0.9851862536927434,increasing,C,72.581,100000,40000,2,0.654,559.111611,-0.016682051266204923,0.8695829513908078,0.8529009001246028,decreasing,2,151,4,40000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,3,0.654,559.111611,-0.016682051266204923,0.8695829513908078,0.8529009001246028,decreasing,2,151,4,40000,review,1.25,2e-10,50.0,0,pass
dia60al40-dem-artifacts-sizeC-pscale2-Emax72.581-mu0.654-seed4-settle2,needs_physics_calibration,0.8333333333333334,0.0,0.0,0.0,flat,C,72.581,100000,40000,4,0.654,559.111611,-0.016682051266204923,0.8695829513908078,0.8529009001246028,decreasing,2,151,4,40000,review,1.25,2e-10,50.0,0,pass
